model,technique,shot,cap,aspect,n,mean_latency_s,precision,recall,f1,rouge1_model,rouge2_model,rougeL_model,rouge1_oracle,rouge2_oracle,rougeL_oracle,oracle_gap_rougeL
qwen35_4b,scoring_based_trace,one_shot,uncapped,outcome,100,4.25815129415365,0.7410476467976469,0.7915274170274174,0.7353595571095565,0.26308515860943604,0.13110896286987414,0.20651746221385603,0.49672704879223367,0.26550581130613354,0.4284715699350929,0.22195410772123672
qwen35_4b,scoring_based_trace,one_shot,uncapped,union,100,4.25815129415365,0.5966249532477318,0.7708321079673377,0.6548383169057785,0.2251719163494984,0.10430730933164414,0.1474083894329447,0.4572351445534136,0.22956935690972696,0.3556033739881162,0.2081949845551716
qwen35_4b,self_ask,one_shot,capped,approach,100,3.08051062517683,0.649666666666667,0.6114621212121212,0.6086979050361401,0.22877278215959723,0.11849742848491035,0.1803713741135266,0.4897748197527478,0.29325174859619874,0.4461784208338833,0.2658070467203568
qwen35_4b,self_ask,one_shot,capped,challenge,100,3.08051062517683,0.525,0.4998333333333334,0.47980147630147596,0.23973254893356902,0.0899960647648123,0.1717594597321762,0.4220026765441394,0.226199582941474,0.37142590290099414,0.1996664431688179
qwen35_4b,self_ask,one_shot,capped,outcome,100,3.08051062517683,0.7458333333333335,0.6721161616161615,0.6817788322788318,0.2889180353271354,0.14048362323322916,0.22039135721368264,0.49672704879223367,0.26550581130613354,0.4284715699350929,0.20808021272140997
qwen35_4b,self_ask,one_shot,capped,union,100,3.08051062517683,0.6842516372516373,0.5952436196918801,0.6273623923337742,0.28943210193512575,0.12941271707190155,0.17892403172767768,0.4572351445534136,0.22956935690972696,0.3556033739881162,0.17667934226043872
qwen35_4b,self_ask,one_shot,uncapped,approach,100,3.8105699517542964,0.5636998460392847,0.7960241702741702,0.6201005372557807,0.17543740886187004,0.09424862591826937,0.14010884326930678,0.4897748197527478,0.29325174859619874,0.4461784208338833,0.3060695775645765
qwen35_4b,self_ask,one_shot,uncapped,challenge,100,3.8105699517542964,0.452899829591006,0.6152261904761904,0.472766760927112,0.19455239698342283,0.07906693887594037,0.1428005214529148,0.4220026765441394,0.226199582941474,0.37142590290099414,0.2286253814480793
qwen35_4b,self_ask,one_shot,uncapped,outcome,100,3.8105699517542964,0.7049909812409811,0.8016226551226555,0.7210468514562264,0.2548262560184773,0.12824146696593117,0.20008598031151403,0.49672704879223367,0.26550581130613354,0.4284715699350929,0.22838558962357872
qwen35_4b,self_ask,one_shot,uncapped,union,100,3.8105699517542964,0.5787494057843687,0.7776095421344776,0.6452096044920163,0.2175456432265876,0.10160651031192272,0.14189723378046798,0.4572351445534136,0.22956935690972696,0.3556033739881162,0.21370614020764836
qwen35_4b,self_ask,zero_shot,capped,approach,100,2.2280817250011022,0.6435000000000002,0.6322041847041845,0.6168269704152053,0.2272526649379078,0.12036214832034578,0.18149203231120467,0.4897748197527478,0.29325174859619874,0.4461784208338833,0.26468638852267873
qwen35_4b,self_ask,zero_shot,capped,challenge,100,2.2280817250011022,0.5458333333333333,0.5265833333333333,0.5059125874125872,0.24373503330314913,0.0976502958201285,0.18163745301894857,0.4220026765441394,0.226199582941474,0.37142590290099414,0.1897884498820456
qwen35_4b,self_ask,zero_shot,capped,outcome,100,2.2280817250011022,0.7583333333333334,0.6606161616161618,0.6812867687867684,0.29389744590067246,0.14432554288551577,0.22674317829208712,0.49672704879223367,0.26550581130613354,0.4284715699350929,0.20172839164300563
qwen35_4b,self_ask,zero_shot,capped,union,100,2.2280817250011022,0.6890499500499502,0.6165980836403839,0.6405867514216574,0.2873653530205631,0.1309411261503018,0.18080014743338488,0.4572351445534136,0.22956935690972696,0.3556033739881162,0.17480322655473157
qwen35_4b,self_ask,zero_shot,uncapped,approach,100,2.9716357411735226,0.5370319536130399,0.8335404040404041,0.6157689354552824,0.1631120113729258,0.08829708176787683,0.1321855576410708,0.4897748197527478,0.29325174859619874,0.4461784208338833,0.3139928631928126
qwen35_4b,self_ask,zero_shot,uncapped,challenge,100,2.9716357411735226,0.43652968433648787,0.6388690476190476,0.46874710657992374,0.18596223652270216,0.07528666678111538,0.13830397588873633,0.4220026765441394,0.226199582941474,0.37142590290099414,0.23312192701225776
qwen35_4b,self_ask,zero_shot,uncapped,outcome,100,2.9716357411735226,0.692921455737245,0.8288012265512266,0.7220407092907088,0.25132303077184753,0.12880421838115333,0.19842770898431858,0.49672704879223367,0.26550581130613354,0.4284715699350929,0.23004386095077423
qwen35_4b,self_ask,zero_shot,uncapped,union,100,2.9716357411735226,0.5631364381425632,0.818969944975531,0.6511769078159922,0.20618187612713548,0.09762990617606643,0.13598668959131002,0.4572351445534136,0.22956935690972696,0.3556033739881162,0.21961668439680648
qwen35_4b,self_ask_trace,one_shot,capped,approach,100,3.584394171269378,0.6651666666666671,0.6206248196248195,0.6178863277245626,0.2295474227220555,0.11988772471514844,0.1811728207774007,0.4897748197527478,0.29325174859619874,0.4461784208338833,0.26500560005648266
qwen35_4b,self_ask_trace,one_shot,capped,challenge,100,3.584394171269378,0.5483333333333333,0.49427777777777776,0.4859827949827947,0.24164838472588054,0.09380712413648204,0.17721402441235082,0.4220026765441394,0.226199582941474,0.37142590290099414,0.19421187848864335
qwen35_4b,self_ask_trace,one_shot,capped,outcome,100,3.584394171269378,0.7691666666666667,0.6554494949494949,0.6828978798978795,0.296092031249906,0.145495911949591,0.22787387008465443,0.49672704879223367,0.26550581130613354,0.4284715699350929,0.2005976998504383
qwen35_4b,self_ask_trace,one_shot,capped,union,100,3.584394171269378,0.7053242590742584,0.5970758581019049,0.6371099205079178,0.2930683584499609,0.13145619547372586,0.18329593580433617,0.4572351445534136,0.22956935690972696,0.3556033739881162,0.1723074381837802
qwen35_4b,self_ask_trace,one_shot,uncapped,approach,100,4.300467430723366,0.5587035504652683,0.834760101010101,0.6290903838225939,0.167793028707576,0.08837280307743241,0.13368429637430648,0.4897748197527478,0.29325174859619874,0.4461784208338833,0.31249412445957686
qwen35_4b,self_ask_trace,one_shot,uncapped,challenge,100,4.300467430723366,0.47782539682539676,0.6095555555555555,0.4852251505804135,0.1977621850273868,0.0791392255515248,0.14537997610682937,0.4220026765441394,0.226199582941474,0.37142590290099414,0.22604592679416488
qwen35_4b,self_ask_trace,one_shot,uncapped,outcome,100,4.300467430723366,0.7599412254412253,0.7589321789321789,0.7285428460428456,0.27217630277340266,0.1393213701609486,0.211524847485897,0.49672704879223367,0.26550581130613354,0.4284715699350929,0.21694672244919574
qwen35_4b,self_ask_trace,one_shot,uncapped,union,100,4.300467430723366,0.6001377715349191,0.7844247340505918,0.6622886206375241,0.22296130952999557,0.10328952698945633,0.14577068240353927,0.4572351445534136,0.22956935690972696,0.3556033739881162,0.20983269158457712
qwen35_4b,self_critique,one_shot,capped,approach,100,3.105924304432701,0.6590000000000004,0.6201287878787878,0.6181481769864119,0.22972162458600728,0.11881645717821372,0.18101938599466266,0.4897748197527478,0.29325174859619874,0.4461784208338833,0.26515903483922076
qwen35_4b,self_critique,one_shot,capped,challenge,100,3.105924304432701,0.525,0.492595238095238,0.4794847374847371,0.2399955371158119,0.09272089629604294,0.17607626656581654,0.4220026765441394,0.226199582941474,0.37142590290099414,0.19534963633517755
qwen35_4b,self_critique,one_shot,capped,outcome,100,3.105924304432701,0.7758333333333334,0.6781875901875902,0.6991251526251523,0.29552111414677923,0.14479865451072785,0.22882091291988607,0.49672704879223367,0.26550581130613354,0.4284715699350929,0.19965065701520665
qwen35_4b,self_critique,one_shot,capped,union,100,3.105924304432701,0.693238983238983,0.6036943680749038,0.6366445108749106,0.2884754995508509,0.12955307266297936,0.17932794664824744,0.4572351445534136,0.22956935690972696,0.3556033739881162,0.17627542733986895
qwen35_4b,self_critique,one_shot,uncapped,approach,100,3.7435857998963913,0.5779620578890088,0.7680634920634918,0.6215714431141341,0.1790104364902343,0.09503242628522088,0.14260518281513884,0.4897748197527478,0.29325174859619874,0.4461784208338833,0.30357323801874453
qwen35_4b,self_critique,one_shot,uncapped,challenge,100,3.7435857998963913,0.4704372774372773,0.6101547619047618,0.48289894642680986,0.1985097387480142,0.08004583746246534,0.1465548222723481,0.4220026765441394,0.226199582941474,0.37142590290099414,0.22487108062864603
qwen35_4b,self_critique,one_shot,uncapped,outcome,100,3.7435857998963913,0.7277339604839603,0.7857655122655126,0.727938082945755,0.2663917066319862,0.1348061016715037,0.20971512589482771,0.49672704879223367,0.26550581130613354,0.4284715699350929,0.21875644404026495
qwen35_4b,self_critique,one_shot,uncapped,union,100,3.7435857998963913,0.5965834704551373,0.7577883006824315,0.6482348645566443,0.225780855933914,0.10525000473967952,0.14660895779898753,0.4572351445534136,0.22956935690972696,0.3556033739881162,0.2089944161891288
qwen35_4b,self_critique,zero_shot,capped,approach,100,1.9939644209877587,0.6546666666666668,0.6128517316017316,0.6127274473892116,0.22919087561833265,0.11940930121136858,0.17853671792448236,0.4897748197527478,0.29325174859619874,0.4461784208338833,0.26764170290940104
qwen35_4b,self_critique,zero_shot,capped,challenge,100,1.9939644209877587,0.5308333333333334,0.49502380952380937,0.4801997446997444,0.2374851564980607,0.09055322559300542,0.17555192846285736,0.4220026765441394,0.226199582941474,0.37142590290099414,0.1958739744381369
qwen35_4b,self_critique,zero_shot,capped,outcome,100,1.9939644209877587,0.7725000000000002,0.6663661616161616,0.691221112221112,0.2938773839500043,0.14365012855794856,0.22815707490437076,0.49672704879223367,0.26550581130613354,0.4284715699350929,0.20031449503072202
qwen35_4b,self_critique,zero_shot,capped,union,100,1.9939644209877587,0.6869639527139525,0.5978196655930033,0.6296113974834623,0.2875278748122669,0.12857567829772962,0.1794862205337526,0.4572351445534136,0.22956935690972696,0.3556033739881162,0.17611715345436385
qwen35_4b,self_critique,zero_shot,uncapped,approach,100,2.766460904229898,0.5694658331914643,0.7814520202020201,0.6245204108846916,0.17849900740898492,0.09503144242510399,0.14150965143680946,0.4897748197527478,0.29325174859619874,0.4461784208338833,0.30466876939707377
qwen35_4b,self_critique,zero_shot,uncapped,challenge,100,2.766460904229898,0.4598329648193349,0.5897896825396827,0.4631093831349247,0.19657840762491383,0.07816217977107728,0.14489580494676715,0.4220026765441394,0.226199582941474,0.37142590290099414,0.22653009795422693
qwen35_4b,self_critique,zero_shot,uncapped,outcome,100,2.766460904229898,0.7135595515595514,0.8023369408369411,0.7206994466885768,0.25901199333850733,0.131562510397709,0.20451868786463911,0.49672704879223367,0.26550581130613354,0.4284715699350929,0.22395288207045375
qwen35_4b,self_critique,zero_shot,uncapped,union,100,2.766460904229898,0.582279467064422,0.7716918419725828,0.6478285029565545,0.21950076639717916,0.10121631672625597,0.14324379823640843,0.4572351445534136,0.22956935690972696,0.3556033739881162,0.21235957575170805
qwen35_4b,simulated_tool_augmented,one_shot,capped,approach,100,2.9811683865066154,0.6483333333333335,0.5853387445887447,0.5922568379333082,0.2280386563893327,0.11661726155551037,0.17959667950638647,0.4897748197527478,0.29325174859619874,0.4461784208338833,0.26658174132749696
qwen35_4b,simulated_tool_augmented,one_shot,capped,challenge,100,2.9811683865066154,0.5416666666666666,0.5015000000000001,0.48876973026973003,0.24045892967196036,0.09339627882455317,0.17630748120092876,0.4220026765441394,0.226199582941474,0.37142590290099414,0.19511842170006533
qwen35_4b,simulated_tool_augmented,one_shot,capped,outcome,100,2.9811683865066154,0.7716666666666668,0.6726875901875902,0.6936727716727711,0.29391764366912665,0.1434925497179442,0.22648703051771474,0.49672704879223367,0.26550581130613354,0.4284715699350929,0.20198453941737804
qwen35_4b,simulated_tool_augmented,one_shot,capped,union,100,2.9811683865066154,0.6852882395382395,0.5820329100798545,0.6206244053796603,0.29100773472344377,0.12853208644799555,0.18004656435634675,0.4572351445534136,0.22956935690972696,0.3556033739881162,0.17555680963176962
qwen35_4b,simulated_tool_augmented,one_shot,uncapped,approach,100,3.7205411333276426,0.577269964165302,0.7301937229437229,0.604074104240012,0.18505120346043902,0.09736917623201989,0.14659864971581488,0.4897748197527478,0.29325174859619874,0.4461784208338833,0.2995797711180684
qwen35_4b,simulated_tool_augmented,one_shot,uncapped,challenge,100,3.7205411333276426,0.464382448605978,0.5751150793650794,0.4608417884145436,0.19963246722766054,0.07741365869727311,0.14421188550987024,0.4220026765441394,0.226199582941474,0.37142590290099414,0.22721401739112387
qwen35_4b,simulated_tool_augmented,one_shot,uncapped,outcome,100,3.7205411333276426,0.7426168831168831,0.7908639971139974,0.7358757515274541,0.26695219554921545,0.13560248948758835,0.20974678285621043,0.49672704879223367,0.26550581130613354,0.4284715699350929,0.21872478707888235
qwen35_4b,simulated_tool_augmented,one_shot,uncapped,union,100,3.7205411333276426,0.5886920702265013,0.7398927461165984,0.6375960189166733,0.2275864506826351,0.10356153605085484,0.1456169088283706,0.4572351445534136,0.22956935690972696,0.3556033739881162,0.20998646515974595
qwen35_4b,simulated_tool_augmented,zero_shot,capped,approach,100,2.1710079450474584,0.6358333333333335,0.6032240259740259,0.598247744085979,0.22556174438405577,0.11835769792621624,0.17641709999857536,0.4897748197527478,0.29325174859619874,0.4461784208338833,0.26976132083530796
qwen35_4b,simulated_tool_augmented,zero_shot,capped,challenge,100,2.1710079450474584,0.5383333333333333,0.4927619047619046,0.48009584859584825,0.2412891118091172,0.09506608721433855,0.17963974972180316,0.4220026765441394,0.226199582941474,0.37142590290099414,0.19178615317919095
qwen35_4b,simulated_tool_augmented,zero_shot,capped,outcome,100,2.1710079450474584,0.7683333333333334,0.6668542568542568,0.6889188034188031,0.29685645159480945,0.1456237341813964,0.2295798330935234,0.49672704879223367,0.26550581130613354,0.4284715699350929,0.19889173684156936
qwen35_4b,simulated_tool_augmented,zero_shot,capped,union,100,2.1710079450474584,0.6880552503052499,0.6002844393813065,0.6312663650036098,0.28796912500213884,0.13050563774953222,0.1809121346345336,0.4572351445534136,0.22956935690972696,0.3556033739881162,0.1746912393535828
qwen35_4b,simulated_tool_augmented,zero_shot,uncapped,approach,100,3.387146473916946,0.5608024796600899,0.7781955266955265,0.6111156976814803,0.17436443890044348,0.0933837604564921,0.1397687411037039,0.4897748197527478,0.29325174859619874,0.4461784208338833,0.3064096797301794
qwen35_4b,simulated_tool_augmented,zero_shot,uncapped,challenge,100,3.387146473916946,0.47803466954735524,0.5828849206349207,0.46907039529098343,0.2042213655674841,0.08152981156444876,0.1524115879566398,0.4220026765441394,0.226199582941474,0.37142590290099414,0.2190143149443543
qwen35_4b,simulated_tool_augmented,zero_shot,uncapped,outcome,100,3.387146473916946,0.7138820346320344,0.8048488455988456,0.7220753157455603,0.2607703704005555,0.1311920814134381,0.20457207139883316,0.49672704879223367,0.26550581130613354,0.4284715699350929,0.22389949853625965
qwen35_4b,simulated_tool_augmented,zero_shot,uncapped,union,100,3.387146473916946,0.5839828718159434,0.7666271119829302,0.6437151514981133,0.22090838459683163,0.10264465626455037,0.144234733725298,0.4572351445534136,0.22956935690972696,0.3556033739881162,0.21136864026281849
qwen35_4b,tool_augmented,one_shot,capped,approach,100,3.653156658819644,0.6463333333333332,0.6231684704184705,0.6122711651093999,0.216841229318191,0.11302035398016701,0.17186508727927952,0.4897748197527478,0.29325174859619874,0.4461784208338833,0.2743133335546038
qwen35_4b,tool_augmented,one_shot,capped,challenge,100,3.653156658819644,0.5258333333333334,0.4890119047619048,0.4787444777444776,0.23526150012610342,0.09002636819788223,0.16986203082289822,0.4220026765441394,0.226199582941474,0.37142590290099414,0.20156387207809595
qwen35_4b,tool_augmented,one_shot,capped,outcome,100,3.653156658819644,0.7375,0.64093759018759,0.659024142524142,0.2789047165338351,0.13647837885545036,0.21437082785409572,0.49672704879223367,0.26550581130613354,0.4284715699350929,0.21410074208099708
qwen35_4b,tool_augmented,one_shot,capped,union,100,3.653156658819644,0.7100355477855477,0.6102311223852651,0.6474149255982142,0.2827024089899934,0.1274743931258577,0.17916769418399514,0.4572351445534136,0.22956935690972696,0.3556033739881162,0.17643567980412128
qwen35_4b,tool_augmented,one_shot,uncapped,approach,100,4.250262076809304,0.6069826627620746,0.7394480519480519,0.6265023062773029,0.18632366787002286,0.09941963911966521,0.15089329863921844,0.4897748197527478,0.29325174859619874,0.4461784208338833,0.2952851221946649
qwen35_4b,tool_augmented,one_shot,uncapped,challenge,100,4.250262076809304,0.4751245623745624,0.5790595238095237,0.4773271175213561,0.20745349285967674,0.08377899813121649,0.15207681752060007,0.4220026765441394,0.226199582941474,0.37142590290099414,0.21934908538039405
qwen35_4b,tool_augmented,one_shot,uncapped,outcome,100,4.250262076809304,0.7233968253968254,0.7488686868686869,0.7043046918270699,0.2607827262024481,0.13468175896243198,0.20508591322031822,0.49672704879223367,0.26550581130613354,0.4284715699350929,0.22338565671477462
qwen35_4b,tool_augmented,one_shot,uncapped,union,100,4.250262076809304,0.6237983513895231,0.7308276950835166,0.6536888864276623,0.23287672534040443,0.10692765690263928,0.15129697763363245,0.4572351445534136,0.22956935690972696,0.3556033739881162,0.20430639635448383
qwen35_4b,tool_augmented,zero_shot,capped,approach,100,2.9182782815617974,0.5940000000000002,0.5933455988455987,0.5712875882287644,0.20981061144210333,0.11225738451779035,0.16711974710626062,0.4897748197527478,0.29325174859619874,0.4461784208338833,0.2790586737276227
qwen35_4b,tool_augmented,zero_shot,capped,challenge,100,2.9182782815617974,0.5225,0.48285714285714293,0.4724060939060937,0.23512384293114333,0.08967495920424451,0.16719406351846489,0.4220026765441394,0.226199582941474,0.37142590290099414,0.20423183938252928
qwen35_4b,tool_augmented,zero_shot,capped,outcome,100,2.9182782815617974,0.7375,0.6366994949494947,0.65787407037407,0.27966278611379564,0.1373944290175447,0.21870519514287934,0.49672704879223367,0.26550581130613354,0.4284715699350929,0.20976637479221352
qwen35_4b,tool_augmented,zero_shot,capped,union,100,2.9182782815617974,0.6816782661782662,0.5886376556524792,0.6216002218946123,0.28035947231057734,0.12721962498701186,0.17774421208731683,0.4572351445534136,0.22956935690972696,0.3556033739881162,0.17785916190079962
qwen35_4b,tool_augmented,zero_shot,uncapped,approach,100,8.224675148724346,0.4554138062778237,0.6906006493506492,0.514964011140799,0.13505185992302107,0.07319163060303946,0.11023699511609579,0.4897748197527478,0.29325174859619874,0.4461784208338833,0.3359414257177875
qwen35_4b,tool_augmented,zero_shot,uncapped,challenge,100,8.224675148724346,0.46717984792984796,0.6010515873015874,0.47469922787088625,0.19048889131164162,0.07779081267446786,0.14312794860065017,0.4220026765441394,0.226199582941474,0.37142590290099414,0.2282979543003439
qwen35_4b,tool_augmented,zero_shot,uncapped,outcome,100,8.224675148724346,0.6125252247752245,0.6800588023088019,0.6074282008840828,0.22368519337734707,0.11501992513685493,0.17732934839824283,0.49672704879223367,0.26550581130613354,0.4284715699350929,0.25114222153685
qwen35_4b,tool_augmented,zero_shot,uncapped,union,100,8.224675148724346,0.5802720294116002,0.702763858314925,0.6083820000758731,0.2271910596556953,0.10114644237019356,0.14701602123472995,0.4572351445534136,0.22956935690972696,0.3556033739881162,0.2085873527533864
qwen35_4b,vanilla,one_shot,capped,approach,100,3.084266637394903,0.6471666666666668,0.6037954545454545,0.6030267983650335,0.22843072490688546,0.11704204166578774,0.1792154724032499,0.4897748197527478,0.29325174859619874,0.4461784208338833,0.2669629484306336
qwen35_4b,vanilla,one_shot,capped,challenge,100,3.084266637394903,0.55,0.5007380952380953,0.48942773892773866,0.24253973340105384,0.09388148929948448,0.17768575582845922,0.4220026765441394,0.226199582941474,0.37142590290099414,0.19374014707253498
qwen35_4b,vanilla,one_shot,capped,outcome,100,3.084266637394903,0.7716666666666667,0.6673542568542566,0.6907918192918189,0.29491580013891805,0.1438141971151297,0.22753598324850388,0.49672704879223367,0.26550581130613354,0.4284715699350929,0.20093558668658887
qwen35_4b,vanilla,one_shot,capped,union,100,3.084266637394903,0.6942806082806082,0.5938578157383517,0.6314181436826967,0.2923228693473612,0.1309513812327004,0.1821316917784308,0.4572351445534136,0.22956935690972696,0.3556033739881162,0.17347168220968556
qwen35_4b,vanilla,one_shot,uncapped,approach,100,3.6436965845129454,0.5797926932793904,0.7651147186147184,0.6177285543466874,0.18211892474715222,0.09707707734847695,0.14440649151355264,0.4897748197527478,0.29325174859619874,0.4461784208338833,0.30177192932033053
qwen35_4b,vanilla,one_shot,uncapped,challenge,100,3.6436965845129454,0.465751209574739,0.6082261904761905,0.4766378215541499,0.1968368692286948,0.07775149836750322,0.14438789895445076,0.4220026765441394,0.226199582941474,0.37142590290099414,0.2270380039465433
qwen35_4b,vanilla,one_shot,uncapped,outcome,100,3.6436965845129454,0.7308708513708513,0.7878210678210681,0.7304681456762823,0.2652691571723642,0.1321098635466526,0.20656053378869615,0.49672704879223367,0.26550581130613354,0.4284715699350929,0.2219110361463966
qwen35_4b,vanilla,one_shot,uncapped,union,100,3.6436965845129454,0.5902841923289414,0.7598654210594744,0.6453687158611843,0.22349087521961522,0.10332385259979673,0.14445257072356854,0.4572351445534136,0.22956935690972696,0.3556033739881162,0.2111508032645479
qwen35_4b,vanilla,zero_shot,capped,approach,100,2.1375542092556135,0.6478333333333335,0.6207279942279941,0.6131522284904634,0.22859524518926258,0.11956980169308054,0.18028901844153736,0.4897748197527478,0.29325174859619874,0.4461784208338833,0.26588940239234593
qwen35_4b,vanilla,zero_shot,capped,challenge,100,2.1375542092556135,0.5566666666666668,0.4948333333333332,0.4889919524919521,0.24409743742805332,0.09470207329997256,0.18114451276137358,0.4220026765441394,0.226199582941474,0.37142590290099414,0.19028139013962062
qwen35_4b,vanilla,zero_shot,capped,outcome,100,2.1375542092556135,0.7550000000000001,0.6518542568542568,0.6738235653235648,0.29488376715247533,0.14347378880506292,0.22752913535546693,0.49672704879223367,0.26550581130613354,0.4284715699350929,0.20094243457962577
qwen35_4b,vanilla,zero_shot,capped,union,100,2.1375542092556135,0.6898879176379176,0.6013916923794261,0.6320646734783042,0.289227857862474,0.12950700440393909,0.18143528720600682,0.4572351445534136,0.22956935690972696,0.3556033739881162,0.1741680867821096
qwen35_4b,vanilla,zero_shot,uncapped,approach,100,2.7969678000465503,0.5646331186502223,0.8088502886002884,0.630723775001076,0.1730838407304322,0.09353174480620836,0.13872677339535808,0.4897748197527478,0.29325174859619874,0.4461784208338833,0.3074516474385252
qwen35_4b,vanilla,zero_shot,uncapped,challenge,100,2.7969678000465503,0.4800603687248424,0.5943849206349207,0.47651312954331515,0.20293265194323765,0.08256155149726528,0.15148642911502333,0.4220026765441394,0.226199582941474,0.37142590290099414,0.21993947378597073
qwen35_4b,vanilla,zero_shot,uncapped,outcome,100,2.7969678000465503,0.7127619325119323,0.8008488455988458,0.7201251533348716,0.25780270841808006,0.13127631734138034,0.20326352323852917,0.49672704879223367,0.26550581130613354,0.4284715699350929,0.22520804669656372
qwen35_4b,vanilla,zero_shot,uncapped,union,100,2.7969678000465503,0.5817042097269841,0.7835839393253579,0.6506086006598218,0.21732800475562164,0.10197738988403453,0.1424309178518936,0.4572351445534136,0.22956935690972696,0.3556033739881162,0.21317245613622288
qwen35_9b,chain_of_thought,one_shot,capped,approach,100,13.242871269321768,0.6755000000000002,0.6334498556998557,0.6295229884494585,0.23012648631079746,0.12255097493051341,0.18332328889949234,0.4897748197527478,0.29325174859619874,0.4461784208338833,0.2628551319343909
qwen35_9b,chain_of_thought,one_shot,capped,challenge,100,13.242871269321768,0.5883333333333333,0.5258015873015872,0.5189879009879006,0.24666090215256187,0.09565010361838366,0.1808176335666569,0.4220026765441394,0.226199582941474,0.37142590290099414,0.19060826933433728
qwen35_9b,chain_of_thought,one_shot,capped,outcome,100,13.242871269321768,0.7975,0.6660883838383839,0.698930125430125,0.2961610591068569,0.1437377995918326,0.2295765712552571,0.49672704879223367,0.26550581130613354,0.4284715699350929,0.1988949986798356
qwen35_9b,chain_of_thought,one_shot,capped,union,100,13.242871269321768,0.7091575646575643,0.611759912437662,0.6467888593796076,0.2921009867942976,0.1316971635874788,0.1820041799702658,0.4572351445534136,0.22956935690972696,0.3556033739881162,0.17359919401785046
qwen35_9b,chain_of_thought,one_shot,uncapped,approach,100,4.689925945303403,0.5985483669069446,0.8143073593073589,0.6474696284595338,0.17709120961014835,0.09762204344203669,0.14299295424286648,0.4897748197527478,0.29325174859619874,0.4461784208338833,0.30318546659101686
qwen35_9b,chain_of_thought,one_shot,uncapped,challenge,100,4.689925945303403,0.4867748984761369,0.5983452380952381,0.4868620984983959,0.20502357783575967,0.08091993904851258,0.1489078549081534,0.4220026765441394,0.226199582941474,0.37142590290099414,0.2225180479928408
qwen35_9b,chain_of_thought,one_shot,uncapped,outcome,100,4.689925945303403,0.7521750879839115,0.7868488455988456,0.7367942982942979,0.2720046149618704,0.13773571082134844,0.21329366417394102,0.49672704879223367,0.26550581130613354,0.4284715699350929,0.2151779057611518
qwen35_9b,chain_of_thought,one_shot,uncapped,union,100,4.689925945303403,0.6040937550423748,0.7705141607487647,0.6588553058403649,0.22565290718337824,0.10453529307602581,0.14705254681952148,0.4572351445534136,0.22956935690972696,0.3556033739881162,0.20855082716859483
qwen35_9b,chain_of_thought,zero_shot,capped,approach,100,2.5947913206159137,0.6476666666666666,0.637069264069264,0.6180277141159489,0.22269091697338042,0.118363782625183,0.17810259296918546,0.4897748197527478,0.29325174859619874,0.4461784208338833,0.26807582786469775
qwen35_9b,chain_of_thought,zero_shot,capped,challenge,100,2.5947913206159137,0.5583333333333333,0.5141904761904761,0.500290709290709,0.24795895787486816,0.09635510675152602,0.18192610948312968,0.4220026765441394,0.226199582941474,0.37142590290099414,0.1894997934178645
qwen35_9b,chain_of_thought,zero_shot,capped,outcome,100,2.5947913206159137,0.7766666666666668,0.6665883838383837,0.6905477300477297,0.2933895174786905,0.14439431867793948,0.22907957002199034,0.49672704879223367,0.26550581130613354,0.4284715699350929,0.19939199991310233
qwen35_9b,chain_of_thought,zero_shot,capped,union,100,2.5947913206159137,0.6928885003885,0.6160953333377112,0.6425797632458348,0.2862751264182968,0.1310753221497128,0.18213590150673184,0.4572351445534136,0.22956935690972696,0.3556033739881162,0.1734674724813846
qwen35_9b,chain_of_thought,zero_shot,uncapped,approach,100,3.574472800695803,0.5241420089073892,0.8583636363636361,0.6081971860564275,0.15462442504032575,0.08453497484030464,0.12606751147406284,0.4897748197527478,0.29325174859619874,0.4461784208338833,0.32011090935982056
qwen35_9b,chain_of_thought,zero_shot,uncapped,challenge,100,3.574472800695803,0.4249447543041904,0.6373015873015874,0.46739039063542337,0.18342577324456857,0.07422751986430469,0.13628519297151237,0.4220026765441394,0.226199582941474,0.37142590290099414,0.2351407099294818
qwen35_9b,chain_of_thought,zero_shot,uncapped,outcome,100,3.574472800695803,0.6992128280216515,0.8127016594516594,0.7174072722768373,0.2577171094606043,0.1320644462725307,0.2028622076283713,0.49672704879223367,0.26550581130613354,0.4284715699350929,0.22560936230672154
qwen35_9b,chain_of_thought,zero_shot,uncapped,union,100,3.574472800695803,0.5498639090602571,0.8259551372129608,0.6446533471931299,0.20067025583810394,0.09566960766459079,0.13321624876464852,0.4572351445534136,0.22956935690972696,0.3556033739881162,0.22238712522346785
qwen35_9b,chain_of_thought_trace,one_shot,capped,approach,100,4.762839671574766,0.7001666666666669,0.6408704906204905,0.6466702855967555,0.23649246175467123,0.12753345043431238,0.19008492402456667,0.4897748197527478,0.29325174859619874,0.4461784208338833,0.2560934968093166
qwen35_9b,chain_of_thought_trace,one_shot,capped,challenge,100,4.762839671574766,0.5841666666666666,0.5208849206349204,0.5142714507714504,0.2507899140316645,0.09864344133389365,0.18687351997878732,0.4220026765441394,0.226199582941474,0.37142590290099414,0.1845523829222069
qwen35_9b,chain_of_thought_trace,one_shot,capped,outcome,100,4.762839671574766,0.7933333333333334,0.6821641414141414,0.7074524919524915,0.2940560694530793,0.1442340713917104,0.22821732895017027,0.49672704879223367,0.26550581130613354,0.4284715699350929,0.20025424098492237
